# docs/commit-map.tsv — the public history's commit map (P33 C7). Generated by tools/public_rewrite/build_commit_map.py; never edit.
# Before the public flip the history was rewritten (ROM-derived paths purged, personal addresses mapped, old commit hashes
# in every historical doc replaced by the inert token commit:NNNN). NNNN is the ordinal of the commit on main in the ORIGINAL
# order (1 = the first commit); this table maps it to the rewritten commit. A row of 40 zeros is the one commit that touched
# only purged paths and was pruned. Documents at the tip cite the new hashes directly (tools/public_rewrite/resolve_tokens.py).
ordinal	new_hash	author_date	committer_date	subject
3808	a8aa670d966656945b56575208a74988070faf39	2026-09-03T18:57:31-06:00	2026-09-03T18:57:31-06:00	feat(decomp): bank func_8005E79C — both sync_tu_decls fixes proved
3809	ef0cb64c14811e44a4756a03ba7ad62bf3998aa5	2026-09-03T18:58:06-06:00	2026-09-03T18:58:06-06:00	plumb(main): undo-journal the plumbing for the 3 drafts that did not bank
3810	04d9d28bb67b16ff147e3eb8339c5fa35e04a08d	2026-09-03T19:13:28-06:00	2026-09-03T19:13:28-06:00	feat(decomp): bank ov_SC06_032:func_8017D810
3811	3c34f8f4a3f6d54075a72a04c7abff61072c91c9	2026-09-03T19:15:32-06:00	2026-09-03T19:15:32-06:00	plumb(overlays): §378 self-caller casts + decl sync for 12 self_decl_tu drafts
3812	408f826f29a7990dd259fcc3f449982bef6c126a	2026-09-03T19:16:51-06:00	2026-09-03T19:16:51-06:00	fix(blocker_probe): a verbatim draft is not a decompile
3813	c91c9dffeed099b609bade39e462d6c0088a7363	2026-09-03T19:18:12-06:00	2026-09-03T19:18:12-06:00	feat(decomp): parallel gate — 12 fns across 12 binaries (8 workers)
3814	c61c7ed93fd814a4004be7bdcd9bd82fe34844b8	2026-09-03T19:19:29-06:00	2026-09-03T19:19:29-06:00	docs(cookbook): §477 the self_decl_tu lane is mechanical (16/16 banked); §478 a verbatim draft is the strongest false signal a scoper can emit
3815	b5751c7c1e4e380b430f8644a3ba1d662f79fbf8	2026-09-03T19:25:02-06:00	2026-09-03T19:25:02-06:00	docs(phase-31): S77 checkpoint — 17 banked, the self_decl_tu lane closed, six instrument defects
3816	94b528b54e88e447993d96d32f038a9ab2b2cc37	2026-09-03T19:28:06-06:00	2026-09-03T19:28:06-06:00	feat(decomp): bank main:func_80021174 via permuter ILS (SCHEDULE-REORDER/2)
3817	a614d972c2a50edd2ebb9c090e8fda1b9155594e	2026-09-03T19:28:55-06:00	2026-09-03T19:28:55-06:00	feat(decomp): bank main:func_80040DE8 via permuter ILS (REGALLOC-PERM/$t1>$v1, 2 of 347)
3818	337a04004775422466087ca0e879f8e1eb90801a	2026-09-03T19:39:54-06:00	2026-09-03T19:39:54-06:00	feat(decomp): bank main:func_80024054 via permuter ILS (DELAY-SLOT/2, 4 of 91)
3819	534979b4e78d67b8c0b1b0b8fb4de5944e39397c	2026-09-03T19:41:45-06:00	2026-09-03T19:41:45-06:00	plumb(ov_SC01_084): §378 self-caller casts for func_80182A00
3820	a0c855648ce54c1818bcf72324c570f5983f857c	2026-09-03T19:42:05-06:00	2026-09-03T19:42:05-06:00	feat(decomp): bank ov_SC01_084:func_80182A00 (§378 chain, 207 ins)
3821	be966bf0956471d5ff43532cf586f7463af20ad9	2026-09-03T19:45:55-06:00	2026-09-03T19:45:55-06:00	docs(cookbook): §479 the permuter's measured yield curve (one-shot at <=4, plateau above ~10); §480 a static blocker class the real pipeline removes is a phantom
3822	9d15598b5ae6f9ba6e4b8a6738145d9e1937efd4	2026-09-03T19:51:02-06:00	2026-09-03T19:51:02-06:00	docs(phase-31): S77 FINAL checkpoint — 21 banked, self_decl_tu closed, the permuter yield curve, eight instrument defects
3823	90042c111dc8430f1ccc6feabdf67508c4e3d9c6	2026-09-03T20:01:28-06:00	2026-09-03T20:01:28-06:00	rules(R61): not-judged is not a verdict; a draft-judging tool must model the real pipeline
3824	e059f85298f3f6d6c76ff77027615ff0a17640f9	2026-09-03T20:03:15-06:00	2026-09-03T20:03:15-06:00	config(wave_exclude): pin the 4 §332 delay-slot walls wall_sweep names in main
3825	f9f446449e6da95ad6fd2ea65bc367ae1e2843df	2026-09-03T20:08:27-06:00	2026-09-03T20:08:27-06:00	feat(claude_wave_packs): wire neighbor_ref into every pack, and resolve its names to the source spelling
3826	c35a21449ef31544378e4496aa5f808d38c8d545	2026-09-03T20:15:17-06:00	2026-09-03T20:15:17-06:00	feat(decomp): bank func_8005E13C and func_8005EAE8 from the S77w wave
3827	9df0cd29dd0cb62ccc4808cdd39cc706f92fb59b	2026-09-03T20:17:57-06:00	2026-09-03T20:17:57-06:00	docs(cookbook): §481 conflicting types is a SAME-SCOPE error; across scopes it degrades to a warning
3828	5b8a0d08040384f4dcf3c466bad811117d09efb9	2026-09-03T20:19:20-06:00	2026-09-03T20:19:20-06:00	feat(decomp): bank main:func_8005D538 from the S77w wave
3829	39ac37a808d05505b37e8edb2a427fb792d45e78	2026-09-03T20:20:56-06:00	2026-09-03T20:20:56-06:00	fix(gate_main): the in-TU clash pre-check must only compare FILE-SCOPE declarations
3830	1f2ae12b5d954f6ced3c4b33cf9a66e5f1cc5a2f	2026-09-03T20:21:22-06:00	2026-09-03T20:21:22-06:00	feat(decomp): bank main:func_8001FC08 (400 ins) and func_8002FF0C (166 ins)
3831	48df1a900fe3a7626e14640cececd6d7adb8f050	2026-09-03T20:21:42-06:00	2026-09-03T20:21:42-06:00	config(wave_exclude): two 'compiler wall' entries were stale wrong-oracle verdicts
3832	8e3e084f3b55ed4404f02e37cd8b696f12a78946	2026-09-03T20:24:44-06:00	2026-09-03T20:24:44-06:00	feat(decomp): bank main:func_8005D588 via the §8d scope-demote
3833	6f5d1ecdcac7e78028b5f7100a18cbdf1462b0a4	2026-09-03T20:29:47-06:00	2026-09-03T20:29:47-06:00	plumb(main): §378 self-caller casts for func_8006252C
3834	79006e5f4d5a8834edec6c9e9103669baef1c595	2026-09-03T20:31:27-06:00	2026-09-03T20:31:27-06:00	feat(decomp): bank main:func_8006252C (§378 chain + the double re-tie)
3835	f7702eac69e4ec741c3d39560359a2ef2a9013d0	2026-09-03T20:31:47-06:00	2026-09-03T20:31:47-06:00	docs(cookbook): §482 two independent re-ties, ordered — a re-tie is a scheduling barrier with a position
3836	8754b1a671f35e4f66a183b21b132d0c2ec6444d	2026-09-03T20:32:57-06:00	2026-09-03T20:32:57-06:00	feat(decomp): bank main:func_800301C8 (170 ins), first-gate clean
3837	3005fc1239d459d0dd175fe890c42e9d47d734af	2026-09-03T20:38:59-06:00	2026-09-03T20:38:59-06:00	fix(sync_tu_decls): a no-op sync is not progress, and a repeated symbol is not a blocker
3838	335e1d677db77d9f837566080d1d102469db4edd	2026-09-03T20:43:01-06:00	2026-09-03T20:43:01-06:00	feat(decomp): bank main:func_8001EA14 (371 ins) from close=89
3839	3b959596f6284aa8a466591c2f3e4075e9f997a4	2026-09-03T20:43:32-06:00	2026-09-03T20:43:32-06:00	docs(cookbook): correct §479's yield curve — the permuter is 3/8 at <=4, not 3/3
3840	984b50215f5ca4b0614f3130de76fb9180f19cbd	2026-09-03T20:46:54-06:00	2026-09-03T20:46:54-06:00	docs(cookbook): §483 the S77w wave harvest — six levers, four from banked bodies
3841	bfc0f43c927d75616713dda9e5f21fef3bc3b0b9	2026-09-03T20:52:15-06:00	2026-09-03T20:52:15-06:00	docs(phase-31): S77 CLOSE — 30 banked, main 57.1%->59.4%, ten instrument defects, R61
3842	ec258ff75a5af7ced84f39989fa281b29b30ce2a	2026-09-03T21:05:50-06:00	2026-09-03T21:05:50-06:00	feat(recover_route): route a gate DROP to the tool that applies, and wire it into gate_main
3843	46097c2339bdb67d8200a879ae766c48b0e6048d	2026-09-03T21:09:59-06:00	2026-09-03T21:09:59-06:00	feat(permuter_sweep): hand a wave's NEARs to the permuter, and correct §479 a second time
3844	75a7169cc2c3a8ba8d879e7867d6539fcbb234a4	2026-09-03T21:12:21-06:00	2026-09-03T21:12:21-06:00	docs(phase-31): S77 addendum — recover_route + permuter_sweep, and the two self-inflicted defects they exposed
3845	4a0f9a3049c5041f3dbb7b0cd7678142be002020	2026-09-03T21:16:24-06:00	2026-09-03T21:16:24-06:00	docs: regenerate the cookbook index for §477-§483
3846	867f09221cf15dbfdba04606b7a08e11fdd6ede7	2026-09-03T21:58:17-06:00	2026-09-03T21:58:17-06:00	feat(oracle): main gets its independent second oracle — contract §1.3 closed
3847	5399845172841fee8d217635043fb66468b4bcff	2026-09-03T22:07:31-06:00	2026-09-03T22:07:31-06:00	feat(psyq_bss_probe): a Phase-8 link exclusion re-derived from the bytes — 3 of 4 objects are not blocked as recorded
3848	a13b2a5c38697845691a58acd18af8d2ef29ba02	2026-09-03T22:20:57-06:00	2026-09-03T22:20:57-06:00	carve(main): 3-way -O0 island split of 800_b for func_8002C410
3849	f4ff8267a56e0499b3712e2b283e1db1d409f917	2026-09-03T22:21:24-06:00	2026-09-03T22:21:24-06:00	feat(decomp): bank main:func_8002C410 (299 ins) — the first -O0 island in main
3850	b31e499c9b8fc5fd65b91a94e7b6b3cb3bedc811	2026-09-03T22:26:10-06:00	2026-09-03T22:26:10-06:00	fix(carve): repoint 800_b_2's INCLUDE_ASM paths to its own subseg
3851	f030992c67933947684d1c769a1c2ee834034cc2	2026-09-03T22:35:12-06:00	2026-09-03T22:35:12-06:00	fix(psyq_identify): read .text bytes, not objdump's rendering — 10 more objects located
3852	b05085b67af928fab3ad6406aa425040aa2e4d4b	2026-09-03T22:37:18-06:00	2026-09-03T22:37:18-06:00	docs(cookbook): §485 the placement map was parsing a pretty-printer — 25 objects invisible, not absent
3853	09de46fef3f4e6ab3cddf676181226d272b9f99e	2026-09-03T22:45:35-06:00	2026-09-03T22:45:35-06:00	docs: regenerate the cookbook index for §481-§485
3854	ddbe7f455cd363a4dba1048b7ca80c4a6579262c	2026-09-03T22:48:58-06:00	2026-09-03T22:48:58-06:00	docs(R31): S77 decision-log — the frontier is wall-proof work now, and R61's twelve defects
3855	65c831b1ccc47d7165fc8f82e02d5649457b6e0b	2026-09-03T22:49:18-06:00	2026-09-03T22:49:18-06:00	docs(accelerators): S77 — three accelerators, all 'make the tool state its own denominator'
3856	375507834cd98df1e1d97e85d5b47a5254cbff55	2026-09-03T22:50:43-06:00	2026-09-03T22:50:43-06:00	docs(progress): main's R34 caveat is retired — its boundaries are independently verified now
3857	c9dd2fbc76c882881ec9efd0ddbc7a062df5a7d5	2026-09-03T22:51:28-06:00	2026-09-03T22:51:28-06:00	docs(phase-31): S77 FINAL checkpoint — 31 banked, contract §1.3 closed, the LINKED picture measured
3858	f55fd10dcab50e82f822454725b56ed912cfcc49	2026-09-03T22:51:35-06:00	2026-09-03T22:51:35-06:00	docs: regenerate the cookbook index for §486
3859	c9454db4a45526a4e7aef8c84e8ddb76cacd0310	2026-09-03T22:57:49-06:00	2026-09-03T22:57:49-06:00	docs: refresh progress.md from the tools-health report run
3860	ac97233aa9f2abd3991bc37854674b635ceee805	2026-09-04T15:26:18-06:00	2026-09-04T15:26:18-06:00	docs(phase-31): S78 OPEN checkpoint — the census, the libpad-4.2.1 band finding, the confirmed completion order (#1-#13)
3861	a7394f44dce8d584276d4f8decf4204a146f254b	2026-09-04T15:57:06-06:00	2026-09-04T15:57:06-06:00	feat(phase-31): S78 #12 — the 800c3 "wall" band is LIBPAD 4.2.1 + LIBAPI 4.2: 46 names applied; integrate wired by subseg range; renames via ApplySymbols
3862	b212f40f198947d609cf08d5d1a33f48da6a5410	2026-09-04T15:58:09-06:00	2026-09-04T15:58:09-06:00	chore(psyq): bank the PsyQ 4.6 library zip + 4.5 toolkit zip (R20 hard-to-source SDK material; sha256 in CHECKSUMS); lib46/ is derived (ignored); progress.md regenerated
3863	a85733a48733233255683fc44d6b933eaee0edb0	2026-09-04T16:26:12-06:00	2026-09-04T16:26:12-06:00	feat(phase-31): S78 #3 — 13 "game code" subsegs were PsyQ objects: wired LINKED (libgte 70/30, libgs 33/7, snd 62/11); main's game-code metric corrected to 91.8%
3864	4c32475299f28ed291736e085a2ea099306b5d26	2026-09-04T16:32:43-06:00	2026-09-04T16:32:43-06:00	docs(phase-31): S78 FINAL checkpoint — #12 + #3 banked, the census, the three instrument corrections, task #4 design brief (SYS.o/VM_F .bss split), #5/#13 band context
3865	757bd82a0f1edbcdd4ae15bbcf0b5aa675d4f08f	2026-09-04T17:19:29-06:00	2026-09-04T17:19:29-06:00	feat(phase-31): S79 #4 — scattered-.bss split at link-prepare (psyq_bss_split): SYS.o→libgpu2, VM_F.o→snd12, GS_001.o→libgs8 LINKED; libgpu_used retired
3866	58996ca4f7a15d344041458b1cd6bdaa5999d18d	2026-09-04T17:36:03-06:00	2026-09-04T17:36:03-06:00	feat(phase-31): S79 #13 — FOUND the EXE's libpad 4.2.1 + libapi 4.2 (PsyQ RTL 4.2 archive + the J421PD patch): 46/46 band objects link byte-identical
3867	02f060f607b87e1964b78692b22ffa6197269607	2026-09-04T17:53:02-06:00	2026-09-04T17:56:31-06:00	feat(phase-31): S79 #5 — the libpad 4.2.1 + libapi 4.2 band and the apicard region LINKED from real objects: 13 stubs + 4 TUs + the reorder island gone; main 16 stubs, fleet 38
3868	0ab51c803cb92647bc2059cec773cbcf992befb3	2026-09-04T18:00:01-06:00	2026-09-04T18:00:01-06:00	feat(phase-31): S79 #6 (1) — md_MAIN_003: D_800D3200 was a data word carried as a stub; emitted inside its asm island, byte-identical (dd1b32ec); the census's H-VIRGIN phantom is gone
3869	af1644c02b34634db2ba6313fd6ff88e9f1f3033	2026-09-04T18:08:03-06:00	2026-09-04T18:08:03-06:00	feat(phase-31): S79 #6 (2) — ov_SC04_018: func_80181804 banked from its ov_SC04_019 twin (77 ins, byte-identical fe9b413f); its jump table was already inside the TU's carve, only the JTBL_PADS spec had been trimmed to 3 tables (S62) — now 0,0,0,0
3870	02e2cb265a4ebf03e59d66dfddc07e0e2a956ad9	2026-09-04T18:08:23-06:00	2026-09-04T18:08:23-06:00	chore(phase-31): S79 #6 plumbing — ov_SC05_005: func_80181828's extern returns s32 (its body is the twin of ov_SC05_003:func_80181720); callers ignore the value, byte-neutral (452897fc)
3871	62475f7883ba02a21fb89b18cac265813d144316	2026-09-04T18:10:59-06:00	2026-09-04T18:10:59-06:00	feat(phase-31): S79 #6 (3) — two twin banks: ov_SC04_018:func_80181CB8 (67 ins, tail jtbl carve, pads 0,0,0,0,4) and ov_SC05_005:func_80181828 (87 ins, exact clone of ov_SC05_003:func_80181720 via family_remap)
3872	595fc9fa49bc2496b2a174d0a5e3ae39f60ade9f	2026-09-04T18:19:57-06:00	2026-09-04T18:19:57-06:00	docs(phase-31): S79 #6 close — cookbook §491 (the mechanical class: a phantom stub, two jtbl twins, one clone; three tool gaps), jtbl_pads_fix regex fix (+positive control), SETUP rows, census 35, checkpoint refreshed (task #7 brief)
3873	bf1b266e0788a69ef3c829c05da2b1c11296ed21	2026-09-04T18:24:21-06:00	2026-09-04T18:24:21-06:00	feat(phase-31): S79 #7 (1) — md_MAIN_003: func_800D06BC (33 ins) + func_800D0100 (29 ins) banked from their close-0 drafts; both are -O0-island bodies (the standalone checker needed --o0, the gate's Makefile wildcard already compiled the TU right); byte-identical dd1b32ec
3874	42d432770d0c55e073f2ff74da80c63b433f01b3	2026-09-04T18:24:21-06:00	2026-09-04T18:24:21-06:00	feat(phase-31): S79 #7 (2) — md_MAIN_020: func_800CB17C (30 ins) banked by a RAW splice, byte-identical 0990e041 — the 'match_one MATCH but the gate rejected — CAUSE NOT DETERMINED' verdict was gate_stage's transform ladder altering a correct body (it gates as NEAR); rtu_match MATCH + raw splice is the route
3875	80ddd40d23a0e688071df723ccf7e51791776dd2	2026-09-04T18:34:34-06:00	2026-09-04T18:35:38-06:00	docs(phase-31): S79 #7 close — cookbook §492 (plumbing was three things: a raw-splice bank, an -O0 checker flag, two R48 same-name phantoms), census 32, report, backlog ledger, checkpoint (task #8 brief); func_80011380 pinned as the §474 proved wall
3876	7129b6cac882a1029a1ddd5a1b767ad6b1b346f5	2026-09-04T18:39:40-06:00	2026-09-04T18:39:40-06:00	chore(phase-31): S79 #8 plumbing — main src/800.c: func_80015760's forward decl no-protoed + its 2 call sites cast (cast_self_callers --sync-decls); byte-neutral (143dbb89)
3877	06ee3c12345d06aad15303394430b2f07e1bbf69	2026-09-04T18:42:41-06:00	2026-09-04T18:42:41-06:00	feat(phase-31): S79 #8 (1) — main: func_80015760 (106 ins) banked from a permuter ILS score-0 winner (cycle 1) + plumbing: TU data spelling (u8 *D_800A5E60), the callee's TU prototype with a (u16) call-site cast for the target's andi, the permuter's typedef preamble stripped; gate_main BYTE-IDENTICAL 143dbb89 — the S76 journal had filed it as a 'genuine sched1 artifact'
3878	a0139c31c87a0aeada7a8121b4176790d3ac5a7c	2026-09-04T18:50:20-06:00	2026-09-04T18:50:20-06:00	docs(phase-31): S79 #8 close — cookbook §493 (the permuter route end-to-end; the D-NEAR ledger), p16_permute surfaces the permuter's parser refusals, SETUP row, census 31, report, checkpoint (task #9 brief)
3879	80eed5e9e99ec3e375b46f7c73743c8401dc7cca	2026-09-04T18:57:35-06:00	2026-09-04T18:57:35-06:00	feat(phase-31): S79 #9 (1) — md_MAIN_003: func_800D0174 (36 ins, -O0 island) banked from a Haiku agent's fresh C draft; byte-identical dd1b32ec
3880	ec786e0a46af8306714c3eb370ca0c51f03628da	2026-09-04T19:00:03-06:00	2026-09-04T19:00:03-06:00	feat(phase-31): S79 #9 (2) — main: func_80015608 (86 ins) banked: a Sonnet agent closed the permuter's last instruction by routing the accumulator add through a fresh temp ({ s32 xt = blockSize + x0; x0 = xt; } — expand_binop's target==op1 swap does not fire on a new pseudo); gate_main BYTE-IDENTICAL 143dbb89
3881	0833b418e6a9b5a4e129f1d8261711dcc64b73a0	2026-09-04T19:03:23-06:00	2026-09-04T19:03:23-06:00	feat(phase-31): S79 #9 (3) — ov_SC05_018: func_80180BE0 (65 ins) banked: the S74 recipe's memcpy(12) became a jal under the TU's extern memcpy; re-spelled as a 12-byte struct assign (the TU's own Blk8 idiom) — real-TU MATCH, worktree gate + in-tree byte-identical
3882	a296bba0f34287c82c12e1e12008ac297f4e9685	2026-09-04T19:04:55-06:00	2026-09-04T19:04:55-06:00	feat(phase-31): S79 #9 (4) — md_MAIN_003: func_800D1D14 (65 ins, -O0 island) banked as genuine C (the S76 verbatim body retired): D_800D3630 read as *(s16*)&D_800D3630[i] so gcc materialises the base instead of folding %lo through $at; byte-identical dd1b32ec
3883	1961a7bfb19736c003cfd046875e66f85f30cd55	2026-09-04T19:05:29-06:00	2026-09-04T19:05:29-06:00	feat(phase-31): S79 #9 (5) — main: func_8002AC98 (114 ins) banked: the generic arm's val = r + b routed through a fresh s32 temp ({ s32 xt = r + b; val = xt; }, with b widened to s32) so expand_binop's target==op1 swap does not fire — the same lever as func_80015608; gate_main BYTE-IDENTICAL 143dbb89
3884	cdf50f96d74f576fe16602ec1b0da9c4e18d9ae1	2026-09-04T19:43:50-06:00	2026-09-04T19:43:50-06:00	feat(phase-31): S79 #9 (6) — ov_SC06_010: func_801809E4 (33 ins) banked by the Sonnet escalation (the Haiku plateau's missing 2 ins was an early return that should fall through into the shared mask/store tail; the -0x10 no-save frame is two s16 locals, §186b); real-TU MATCH, worktree gate + in-tree byte-identical
3885	96c0fc02a73e9ae84ae5dc7f646efa6df4d826c4	2026-09-04T19:45:16-06:00	2026-09-04T19:45:16-06:00	feat(phase-31): S79 #9 (7) — ov_SC05_010: func_8017FFA8 (88 ins, 6-way jtbl switch) banked from a Sonnet agent's fresh draft (loop index s32 not s16 — §241 fused sign-extend; the D_801922B8 lookup into its own temp before the found/zero stores); tail jtbl carve at gate time; worktree gate + in-tree byte-identical
3886	2709321082295cc06aa8e9ee1e8ec11f3e72b013	2026-09-04T19:50:01-06:00	2026-09-04T19:50:01-06:00	docs(phase-31): S79 HANDOFF checkpoint mid-task #9 — 7 banks this task (open stubs 51 -> 25 this session), plateaus with residuals named, 11 drafting agents still running; tools/agent_verdicts.py extracts their final JSON verdicts from the subagent transcripts for the fresh session to aggregate (procedure + paths in the 🛑 block)
3887	618e0907d4965c2d9f874465fb8d95be8d9897f3	2026-09-04T19:57:19-06:00	2026-09-04T19:57:19-06:00	feat(phase-31): S79 #9 (8) — ov_SC01_001: func_80181E04 (269 ins, the GAME-GTE 'uncertain' body) banked as compiler C by an Opus agent: sixteen D_801EDA?? globals as one 0x50-stride record array (§246-2/§200), a counted i<0x100 loop, the gte_stsz3 branch shape, and the OT insert as PsyQ's P_TAG addr:24 bitfield store (store_bit_field masks the value first); real-TU MATCH, worktree gate + in-tree byte-identical
3888	d04fe31882515842501d6c0ccff4dbc5269f5fec	2026-09-04T20:47:51-06:00	2026-09-04T20:47:51-06:00	feat(phase-31): S79 #9 (9) — main: func_8001EFE0 (468 ins, the largest G-UNKNOWN main body) banked from an Opus agent's draft: recovered the prior closeness-14 body from .run/match and closed all three [permuter]-filed clusters by reading the matched same-TU siblings func_8001DA34/func_8001EA14 — the addPrim tail's `ot` split so the sll lands between the two pinned luis, one zero-byte fence between the tpage `sh` and the q[7] RMW, a §419 density asm on (vh,vv2,vw) for the two-SVECTOR fill, and the shift split from its mask; rtu_match --tu src/800.c MATCH, gate_main --apply clean rebuild BYTE-IDENTICAL 143dbb89
3889	402b7520c42163700f339eb94dd993ee7364ae82	2026-09-04T20:50:13-06:00	2026-09-04T20:50:13-06:00	feat(phase-31): S79 #9 (10) — ov_SC02_027: func_80180B3C (297 ins, F-FAR) banked from an Opus agent's draft: recovered the S76 closeness-23 body and broke the 5-attempt plateau with four dials — `tpg |= (y & 0x200) << 2;` as its own accumulator statement, a `register u32 c40 __asm__("$2")` pin on the (w&0x40)>>6 term, the `if (c) v -= 0x100` split into a second variable so sched1's birthing boost stops sinking the mask, and the inverted-arm `if (!c) vv = v; else vv = v - 0x100;` that keeps the &0xFFFF/-0x100 alive for the u8 store (the same arms un-inverted delete the andi); statement order INERT (792 permutations); real-TU MATCH after dropping the TU's duplicate Blk32_80180908 typedef; worktree gate + in-tree byte-identical
